results:T_avg,results:q_left
-12.833805763054,-39.49817299197
-14.517193083713,-44.367905876814
-16.063144494266,-47.673627229718
-25.847795787919,-75.242943193336
-16.182278222307,-47.199210672244
-29.590756306512,-87.417175711683
-29.84245254937,-87.817087356162
-12.307048918509,-36.698311760981
-15.682980734031,-46.250849568343
-17.837092142342,-53.151886807075
-23.076624902828,-67.9594860763
-31.360786116685,-91.231340519226
-28.673364953669,-83.838195661882
-18.573439765505,-56.230615001949
-24.487882470194,-72.249729402167
-44.78600112061,-133.44722122001
-15.675862836359,-46.601655160336
-36.655258395559,-105.3098651309
-13.425886156181,-40.928401115711
-13.896767601545,-40.16862939636
-12.996030540271,-37.15021151246
-25.756708342813,-74.585539746044
-23.325337433066,-68.982656839692
-18.894598973859,-54.384114164279
-5.3090744235811,-17.62683512141
-33.90478827628,-98.311731076644
-7.7411116581098,-21.361040135014
-23.914751782235,-69.773391017736
8.3979295878353,23.262812808327
-10.644428482429,-31.510129898271
-26.52065977474,-78.709842685659
-17.562429661562,-50.678294776529
-22.794399936537,-66.275093551976
-12.241745221367,-36.791452883546
-23.230172332385,-68.706512354043
-30.528486031366,-90.50192298616
-13.170708079202,-39.867128090854
-42.354722735616,-126.09205006692
-17.550687781432,-53.196009329146
-23.721973513074,-70.528744857621
-25.004637294798,-74.189694664514
-32.04245267826,-95.084460296937
-11.540939764464,-35.470534883878
-22.974274613604,-67.023999549967
-17.704396956376,-52.214677609599
-11.981686430232,-36.031344796995
-19.817493059397,-58.538587054412
-19.49081005558,-58.003751063086
-16.75709670516,-50.270571164015
-25.86734204567,-76.734711481839
-18.695792025573,-56.661058956221
-17.343143463663,-50.849112135173
-10.578694777937,-31.689995654317
-22.704909871879,-66.548786377981
-15.849605193236,-48.493268219958
-14.809358614687,-45.178786123241
-21.766537864362,-64.328389611597
-31.605653263058,-95.168009116658
-13.502546664702,-41.331874422664
-48.334320721792,-144.78962070104
-12.029243916994,-35.163019032911
-34.982420024834,-101.53155749349
-11.949346253663,-36.422716349402
-18.245815522806,-53.726932708436
-17.661424217782,-51.789084297275
-16.939630892282,-50.706788319777
-23.82137069276,-71.871822916757
-23.755225077907,-68.511534774539
-19.3168517272,-55.981811780518
-29.89236518661,-87.589961519804
-19.367315727751,-57.640513519273
-16.987718640987,-50.401202484229
-15.67997707906,-46.936086561446
-24.403887814821,-72.430264309058
-41.559251734951,-123.90048480251
-15.530816782317,-47.935847970426
-32.668959079838,-97.671002339854
-25.178804102333,-75.137356706491
-13.991459147982,-42.86304159071
-11.104804519393,-32.996151415846
-16.520392069198,-48.575985164648
-20.65103477856,-59.76135641725
-12.515881460977,-38.169454660582
-31.823576613015,-92.745013835732
-15.488932581984,-45.953885135092
-32.688064183307,-96.191890079459
-32.124796651006,-94.934165076116
-48.843201522944,-143.44681511565
-24.045804431777,-70.740641561781
-31.465519278086,-93.094029922904
-14.111541218906,-41.402532787096
-44.073317929941,-132.62427026904
-21.696868564676,-63.665536118128
-40.185326632696,-118.16228603069
-8.5883395794793,-26.726276973234
-14.232855103348,-43.337148006329
-22.461749367944,-65.491899228161
-12.699875788658,-37.198055185055
-15.301898885509,-45.28381372013
-18.996731131642,-56.050672895446
-2.4688196493756,-7.6676927323402
-35.857669142724,-107.00469445734
-18.868900732288,-56.276714534645
-41.862912353839,-123.37816999544
-16.340418391587,-47.478293841533
-12.959386636659,-38.779396006973
-14.156646072391,-43.26829966421
-27.082008673795,-78.015258941111
-14.233890955828,-42.944319517329
-31.097266362818,-91.412561551357
-25.620992923228,-75.456509894549
-16.32644051023,-50.060896169741
-50.036272277514,-153.14973061616
-17.256375438097,-50.567595974796
-34.528211263797,-101.89336046258
-14.009569396411,-43.983177950905
-20.717647994235,-60.523906451991
-15.162516521549,-44.907472896366
-11.398625447952,-33.363895173381
-20.994899733044,-62.9960649404
-15.130109488189,-44.038239167978
-10.374178541287,-30.879753054094
-16.675425460714,-49.462113915967
-13.678946298817,-41.101748435708
-42.935038987583,-128.44392455403
-17.814235785239,-53.367135233333
-15.168503075787,-46.333230797775
-31.360567719813,-92.49235927362
-22.900892258809,-67.508991979157
-22.553685662766,-65.830917848073
-17.789274694066,-50.744792639225
-21.85959511502,-62.59417358731
-14.708017405922,-44.286769179808
-14.71661452606,-44.411620808081
-27.090843033392,-78.924238822571
-10.68438268509,-30.876736647834
-2.0825909057157,-8.0613173317552
-13.287777237394,-39.865718947705
-22.486239996054,-64.860507729302
-10.887253506681,-32.561315294709
-11.808061504362,-34.173321214167
-15.129101517339,-45.981025156172
-46.003928175717,-135.96552432965
-14.965617114634,-44.547298078724
-28.979500887795,-83.196678259672
-20.922677155146,-61.350468044582
-18.142308825077,-53.82479109209
-17.526612080228,-51.968265788811
-39.82679338933,-117.5313326531
-29.70898955852,-87.382873689894
-20.6771570192,-60.187253925249
-11.84100555452,-36.039939131566
-15.239549600058,-44.182275477701
-20.43658049434,-59.029720982435
-26.426708970826,-78.344616764803
-12.539100976918,-37.534489278918
-20.10997359235,-57.259006583424
-25.924409508205,-75.506927798154
-36.642474609613,-105.90902379632
-19.402901313893,-57.863345984193
-17.118904423083,-51.476132582573
-27.736166832927,-82.595161916008
-34.917327443828,-102.58079980486
-14.117729314358,-41.765254972136
-9.2819278532816,-28.545944205257
-29.276644376867,-86.410557945263
-43.155043672307,-129.17287722642
-24.596964668111,-73.500591763625
-30.828425547417,-89.324579384754
-14.625747816718,-42.382926501374
-29.541306951001,-85.25151391706
-45.375077163698,-135.46891747579
-10.40853972398,-32.857738551936
-28.306228579097,-84.967441066194
-19.838739185871,-59.5989464168
-33.829724111708,-97.951179617405
-42.92163508701,-125.15052624932
-15.919298493871,-47.92799786246
-15.478648777748,-45.495606276139
-20.979780826211,-62.595353579738
-42.828388374567,-130.13965132004
-17.277966791753,-50.261729354634
-8.1391356964784,-24.566555218594
-13.113546177153,-39.388723924358
-44.195145330628,-131.41591971606
-21.456507591692,-63.162559863863
-20.429552041699,-59.811066211443
-21.667213737312,-63.557434693747
-11.217306494716,-33.64405044825
-26.937849540946,-78.946938236105
-29.526305812848,-86.582275381386
-6.8977317029649,-20.15610927129
-21.350131803686,-61.752457157071
-47.98695096895,-146.02975806976
-16.480012882814,-47.039406529542
-42.880045037666,-129.21487861405
-12.567205392416,-38.619207968021
-23.041671036011,-67.155973070456
-16.480371308937,-48.707390616871
-13.074182851406,-38.727052812366
-12.066021225753,-37.378699546459
-15.934468240261,-46.220146822562
-13.241028390186,-39.36504294103
-16.827066149063,-50.474253783903
-35.553704471273,-104.97697173791
-19.700022368889,-56.986944386382
-4.9476499394352,-16.559067977739
-15.904173204498,-47.083647588101
-21.044917174124,-62.69654679458
-17.027052722284,-49.710150051314
-10.226187908251,-28.889007608964
-23.089913643252,-67.403087373308
-14.73578761871,-44.619085571168
-22.54169369187,-66.5639553568
-31.38113189708,-92.147228172846
-16.394404166852,-49.285861371988
-17.029331571239,-50.210777238943
-21.954325652485,-64.944445812843
-12.460331066095,-37.697715685022
-9.9417242261617,-31.276059643107
-26.531060901812,-78.157654649011
-22.523209326291,-66.687663102324
-19.978493480731,-60.005774255331
-22.813443693987,-67.609977069132
-12.566596842595,-37.905293851821
-27.244942674905,-80.559528742387
-13.037911937915,-39.109489460129
-14.923978987568,-42.851120977473
-18.449235578688,-55.845240944006
-15.838875939763,-47.306012762204
-32.500228218077,-94.294092049516
-20.767751111534,-60.69723128809
-33.451955636251,-99.140788243365
-16.103742822975,-47.6823972395
-23.668751164808,-69.681577136078
-27.189511294183,-80.460047889718
-36.740653290619,-108.9408380755
-14.79113072408,-43.592023568185
-19.041039213297,-55.925934757559
-27.850056848993,-81.336349378673
-15.776467345744,-45.995576500553
-13.270079680484,-38.603168884259
-14.265940113932,-42.192087958078
-18.555833563293,-55.7437690162
-21.146922438039,-62.217077534565
-35.066816609388,-103.25453974412
-34.9299013924,-102.14670814858
-22.631140098776,-65.755681844228
-18.282148198985,-53.276240632196
-19.856054321226,-57.910524980242
-41.216266708808,-120.47196401007
-14.379300269983,-43.275389679406
-15.408983618037,-44.970576473877
-44.588378277485,-133.17291988368
-23.494780384456,-68.652901580859
-40.989625638856,-120.30756119097
-14.422577255324,-42.207027867714
-11.181399121014,-34.307513905961
-18.064940887393,-53.561485501791
-19.835502070337,-58.878891827479
-17.349439020535,-51.35650304036
-26.02056016659,-76.560808995714
-12.926408209259,-40.305214673683
-18.375904427302,-55.032628951619
-29.973586984471,-88.800541597358
-14.946359677895,-44.218670607038
-33.946459448668,-98.711629412048
-17.789196076883,-53.929402333576
-18.906936796724,-54.740747230322
-15.303427308819,-45.826256694478
-15.748300246083,-46.673333819398
-28.124629901127,-83.180404755695
-16.184097510445,-47.954370574173
-14.517560353573,-43.10760357224
-23.545948968053,-69.113590008473
-27.566375804011,-80.740997255309
-13.311053549633,-38.763654824194
-14.154189410228,-42.960482610596
-21.593850505291,-63.65759072902
-13.242401438793,-40.010791030342
-39.281108931747,-118.3643727624
-26.939548431936,-81.176799958259
-19.169601956176,-57.829955962085
-21.584163032113,-61.867640291729
-16.312226149232,-48.123267711684
-40.866260274544,-120.72207540674
-14.601197550892,-43.740755550096
-37.619326634038,-110.77384124603
-20.261355137408,-59.539927596052
-43.730365763644,-128.10529807832
-27.426078277224,-80.741595987019
-28.802617962271,-83.56250163336
-15.022187723983,-45.076092073394
-23.54946623711,-69.263956926777
-35.627331681348,-105.23702691586
-15.680563872718,-45.856052628033
-16.615939772101,-50.893739663866
-22.853830360476,-67.584193810336
-7.0306277606553,-22.12641455537
-14.053079730782,-42.028958347087
-32.006866060272,-93.286935074594
-22.870564548544,-67.523210612011
-18.401183447165,-54.135584679293
-9.2195382071014,-27.9478619249
-24.424222421232,-73.234254943931
-25.083906718894,-73.794906176811
-24.071658521688,-69.405110434033
-16.566502945011,-49.388656178423
-23.848307257081,-70.586679763288
-17.047141832189,-52.472215275977
-14.312088666903,-42.009647470462
-13.820134164787,-41.958806458718
-15.076939047828,-45.634739324315
-28.283540862872,-81.927575801049
-17.635784362759,-53.235828599405
-18.619507217905,-55.199754185505
-12.567389713736,-36.948068740759
-42.868116160142,-126.79029218951
-18.735984337422,-54.899221145882
-23.675097531192,-67.283790067891
-15.481679055529,-46.713372340486
-16.70696613839,-49.526865159742
-11.547168624692,-33.869489646061
-1.8383193231817,-6.1974704235107
-30.733532780582,-88.863696531627
-8.6936120172533,-27.204292093406
-18.84229995347,-54.894667771579
-13.014877857959,-38.904487179661
-37.878981480898,-111.43079790304
-9.2221526987543,-26.844861373743
-3.0841704108983,-9.3082664645978
-15.029807796436,-45.310822966874
-21.3294936269,-63.970698616918
-19.696079900834,-58.799439404277
-19.051238791758,-55.171317501514
-16.843063459305,-49.784786837588
-24.74520129923,-71.384465326489
-29.669529949831,-86.846656565318
-23.914786842512,-70.435520517185
-14.733964680636,-45.165729988378
-14.657240751974,-44.800066958001
-15.589472426782,-47.278895205193
-21.843114442586,-63.258829930375
-28.490561139591,-84.422954138031
-15.327996840302,-44.71768624433
-12.230672766146,-36.251012003059
-45.73505117063,-137.12104231403
-40.525834571162,-119.94026293828
-28.388334715473,-80.45031303111
-34.021376782843,-99.396334805534
-14.010182509902,-41.740351447784
-29.032052962641,-84.650171433404
-20.1105119516,-57.648543177969
-17.3296089131,-52.901108217841
-36.650160712566,-107.97404520167
-22.886950029964,-67.878569433542
-12.214781001972,-36.91863957527
-32.31207845005,-94.392850255382
-27.613080163831,-80.162882761633
-19.919456115456,-59.705577945029
-40.538540016864,-120.58318687067
-11.740179230071,-34.168622633536
-8.7248418232965,-27.029237263307
-44.804714335076,-133.80854119149
-32.901787102337,-97.742927770235
-27.928325743036,-80.85317688483
-11.192919920124,-36.275449843365
-29.167956419983,-85.528390639517
-33.714361752246,-101.2046877552
-17.693934044546,-52.494657772931
-30.211040487479,-87.783623789153
-16.342734102941,-49.20061204466
-16.581918427218,-50.19066964243
-2.2774386822477,-7.3918572145987
-15.914550101872,-48.474713880129
-16.40819496983,-49.561162200443
-22.626752089507,-66.77775176182
-18.343473583614,-55.127378396907
-19.51654358252,-58.225714334352
-31.676899880831,-92.979126286773
-38.54808234377,-113.0824379265
-17.005601366047,-50.684128621644
-16.675094510772,-50.256342184434
-16.595994111363,-47.381161966183
-18.594152067424,-55.540211049734
-11.625085141336,-33.91201821867
-16.651119330269,-49.960777061345
-19.672744038606,-57.536440379723
-15.27778531667,-44.834260864721
-30.050416147557,-88.979596398451
-12.092339377277,-37.328959244711
-14.454681303896,-43.581288444357
-18.428962102157,-54.726078811543
-25.403853271976,-74.38919686156
-15.865677971481,-47.733836840722
-11.752755938499,-35.08197348094
-28.525704955573,-84.164155873902
-33.794538172553,-99.011549820298
-20.815636017686,-61.933155141008
-17.981370307657,-53.892373925693
-44.111334732849,-130.68746679356
-22.474280293947,-66.923913277144
-12.244035790188,-36.463601555118
-14.301411376721,-43.216050207302
-36.481254318758,-107.00786686871
-30.66737994635,-89.211958907344
-13.624159731158,-42.190503253242
-13.412847789379,-41.062137734107
-34.239857376284,-101.41715456853
-28.397109216377,-82.236503744895
-21.098570911245,-62.959509155671
-14.932561143401,-46.087691702818
-31.606957944675,-91.557744581993
-16.799749753399,-49.299195898167
-20.537490452988,-61.124648248905
-12.790571231654,-37.839573894598
-27.727404341973,-80.65511085218
-22.105847517722,-65.436599441977
-22.720573817538,-67.137576170345
-19.215571016816,-56.38314497438
-28.487632975966,-83.020345073834
-23.537815570798,-68.542097978164
-17.115399209052,-51.222020875992
-23.367397738744,-68.293454635577
-15.1571077198,-45.899713236548
-22.059256279912,-63.725575742307
-46.854690835529,-140.50350765996
-5.3515087355732,-15.232887491362
-41.692193070912,-123.84537524327
-15.905257724205,-47.358598833725
-37.065394348516,-109.82882341189
-13.902346993257,-40.305412848617
-46.519192789146,-142.70732514865
-20.317156459378,-61.086737703728
-6.3777963522593,-18.516862666725
-13.987070624722,-42.259791992146
-18.715657461445,-54.675367191288
-18.78984857712,-56.082017950925
-18.168997803876,-54.239852380485
-29.29553210148,-84.910801370006
-25.778956404028,-76.149347853458
-18.219113654156,-52.944497183162
-36.627904949964,-108.30556970362
-18.391551739777,-54.144152374041
-9.130959746552,-26.641286790728
-20.274551201571,-60.196871173329
-22.142729851724,-63.72348406112
-35.515371550246,-104.49108185438
-24.926076440817,-73.571016348897
-20.149616472996,-60.218685312782
-24.789556248141,-72.069914837129
-28.574039428827,-83.888200956494
-16.82714716339,-50.614964898978
-45.552169644584,-134.70739369487
-16.504760647805,-48.655907056344
-19.985231430757,-59.480285080998
-21.633171074521,-63.957691897045
-25.588776326874,-76.885793867312
-29.429772269529,-85.846150264221
-17.612118320848,-52.181753269717
-15.623077873927,-46.174434552706
-9.6423209320322,-27.908446345718
-19.09819188291,-56.964051913405
-22.521387855188,-66.275452918931
-12.616670525261,-37.610580899962
-11.790353280256,-37.318544492882
-23.485656773326,-68.271726021055
-48.641911734256,-146.84176566775
-25.626738357566,-76.402459087486
-18.682883000044,-55.176062286203
-15.579046936974,-46.358647281389
-28.201383542229,-82.0758956576
-14.759975075668,-44.049220754174
-17.352269621553,-51.490540721399
-37.0885632984,-109.68700586716
-15.09672870786,-45.097327773615
-14.440206676012,-43.55572608255
-28.912704351621,-84.217941079144
-16.28486214698,-47.843172341856
-49.792105426534,-147.00564121131
-26.654904969264,-77.889329420831
-19.613551160825,-57.819534038746
-29.379258397152,-87.457688644807
-28.990583282576,-85.032553873119
-34.490595576087,-99.283921991787
-12.414433619484,-35.109468252179
-14.490347309702,-43.094982867905
-17.31864575446,-50.16324314412
-14.336467601903,-42.768633618072
-51.556372279258,-153.86365883484
-0.083090343992136,-1.7827367653657
-20.162651888669,-57.825713832804
-22.960890683056,-67.302655178009
-11.417662968134,-33.821217418106
-36.358604691397,-109.70607067725
-17.002743801195,-50.265567523615
-13.789463986859,-41.635699035253
-11.379621104402,-34.88181449744
-20.972211471317,-60.078941826191
-23.918060588635,-70.431241315351
-18.641462911147,-54.244439253772
-18.213981380743,-54.304993396039
-38.050716077794,-112.22319770879
-16.357014651474,-48.656149363053
-47.490426768209,-140.74251612401
-14.439021934695,-42.834379006736
-40.584402155664,-121.4434815018
-14.892914910302,-44.237074705851
-38.418403916872,-112.79796062382
-29.197048788637,-86.233709274161
-38.572958328597,-111.64598298074
-16.043234760341,-46.330381327288
-12.966270541039,-39.502883071784
-28.982657972035,-83.086980131582
-25.231082640793,-74.967951944133
-45.801827290147,-135.84418888875
-45.455565980836,-134.71048573572
-34.854512741217,-100.37250708013
-15.50470117311,-46.721728937197
-36.134218869816,-107.23508696139
-17.283399085745,-49.916965265828
-18.581640384032,-54.353224982291
-40.015336197989,-118.95276002688
-45.45702991549,-134.62935401472
-23.053677601593,-67.556227307809
-14.132389341526,-41.143740532221
-17.62719941607,-51.136077083573
-29.406809088302,-86.757596876712
-13.866481014346,-41.212701447645
-19.772234080222,-58.775560039815
-13.512555253518,-40.384435603433
-17.412144341068,-51.250009807317
3.8606618348528,10.879633764347
-14.201448160633,-42.702406677697
-12.897298050522,-38.570348864226
-10.206072962226,-30.946704323989
-26.491521801535,-77.358273521434
-22.43093044393,-65.039714670007
-21.474287378069,-62.675278911042
-19.501821857677,-56.463622637274
-16.007980245156,-46.296958269952
-19.351566376903,-57.868994955137
-20.478363951914,-61.34712977361
-14.134401216151,-42.785032231341
-21.277355960963,-63.270136403704
-30.273363072248,-90.177810054775
-48.704952467282,-149.3342967388
-17.775592198548,-50.63734964056
-30.472900611098,-89.170782857738
-35.164419478097,-103.74531394019
-21.015297826515,-61.975294325953
-22.871614270677,-66.183117058424
-35.182000383426,-103.00059535548
-35.06522886318,-104.27909236742
-16.472188454181,-49.841841607444
-14.814924580867,-43.528389525922
-40.377771547069,-119.93094590036
-10.897926409942,-31.593246069521
-21.847493404037,-65.482129878216
-26.048228037308,-77.262934300269
-28.697536067545,-84.550131531964
-22.859503280861,-66.578425450027
-25.936295433988,-76.58224577881
-31.569557579878,-91.125465977209
-15.515559729963,-46.426840130397
-27.556530251143,-80.549961974751
-37.611044738525,-111.92270251123
-15.524566212843,-46.838762167854
-21.602614641561,-60.653459111576
-22.198608586548,-65.399101828613
-35.256875592162,-103.51326459508
-18.986190763015,-57.38327626451
-16.527363721809,-48.383415236729
-32.355628025576,-92.771310235723
-14.70609255861,-44.808040508846
-15.214357325038,-45.576534563498
-16.543611717758,-50.972323090179
-15.442190990302,-46.716025843431
-17.685145278244,-52.709463571284
-20.132277103515,-60.421079880677
-21.419781196539,-64.020747206527
-33.077753645049,-97.628131251148
-13.42065867056,-40.831933008069
-14.265541455062,-43.469864925476
-16.929234774594,-49.911202949634
-15.021214486386,-43.648455838562
-12.51037589952,-37.035374131431
-23.206455191211,-68.334598188731
-15.771451986491,-46.87003264515
-46.848168448296,-140.27412304457
-18.199104638371,-52.082936839949
-13.777469833989,-42.519759581914
-36.616830738347,-107.4670151613
-20.264954653612,-59.541825728367
-35.290198146129,-102.55954061416
-17.782446878887,-52.242624195526
-33.691208428176,-98.607865929378
-16.084345200636,-46.881841180536
-32.258178902511,-93.525517122187
-18.307743409108,-55.038152652978
-31.814389319657,-94.55800809992
-23.581367545904,-69.708745510721
-18.464411261273,-55.336095965044
-20.863410359088,-63.103292878566
-1.035071620128,-4.0318901870949
-35.178592585938,-104.33397509345
-44.956884583058,-135.4959714894
-6.3014106012278,-18.415198488648
-21.301004191913,-63.258973670532
-13.159462494524,-38.967899773505
-19.415913919038,-57.198614727345
-40.096721523665,-117.86700174857
-12.572431578491,-38.527997555813
-19.549372915049,-57.100955498503
-16.345837542744,-49.911909487002
-26.073670371481,-75.345517533586
-17.820675291387,-51.948636675192
-18.307562013639,-55.04275437828
-29.555847501549,-86.827065140816
-13.718391095019,-40.864656300355
-44.073026827128,-132.75255416467
-7.884586767968,-23.300681282911
-24.960549866034,-75.282838259685
-39.396154652675,-116.0517577323
-29.590130795946,-84.92652843771
-16.370934411194,-50.358372077476
-13.077083591086,-39.615378358661
-39.311785929026,-116.83218374749
-17.496810023729,-51.9442363263
-18.339629579035,-55.984193161888
-25.433211307533,-73.937239087083
-21.505899699952,-62.351963134343
-16.346179239497,-48.362017251959
-33.933959255058,-98.87310516608
-14.403681659008,-40.685716881428
-25.739823341103,-76.79884741011
-20.713117420027,-62.577490707827
-37.653444892554,-115.05736250376
-17.769817926631,-51.300905904246
-23.312325413621,-66.86293392889
-26.477440124733,-78.379227359346
-21.965166023104,-64.598498324524
-21.271297102616,-63.654477298384
-11.356395587083,-33.900373170883
-53.398583584926,-158.86472544043
-8.9780473482729,-28.01775884932
-16.957394460241,-49.542534436413
-38.779937161656,-114.18305932513
-34.569723143711,-103.7875847265
-33.231958845707,-98.069501598829
-18.086366229284,-53.387941891226
-12.463168705311,-38.807552650942
-11.396498457475,-33.534070777746
-10.272179922419,-31.169914437676
-29.429857088724,-86.049821535827
-21.158708488888,-63.153488602144
-26.223292621262,-78.353043451961
-44.801077435745,-132.90102778819
-20.423874829726,-60.67404354439
-16.557308501289,-49.796347467575
-49.484235526684,-150.23481044319
-18.773708428647,-55.911505802546
-16.161909717128,-49.057918365117
-26.885970865164,-80.14899220153
-13.892247876144,-41.440750905828
-20.950017186301,-61.854407874703
-21.883187767614,-64.761121699486
-9.3643934239933,-29.062001603961
-17.407506612291,-52.624310713548
-6.4551768575091,-20.548661709144
-15.730211057588,-46.53989404654
-19.048538285946,-55.703070774673
-39.477653590777,-118.73837598631
-30.33411977039,-89.381731598033
-22.513300570206,-69.010345927486
-24.833942708614,-71.633170558356
-41.247178303489,-122.3803232453
-19.578696017408,-58.333717758306
-29.010621909405,-85.849356201183
-26.781113160157,-79.352379995612
-12.903875554008,-39.14494899376
-28.691812592516,-83.54396559106
-25.185184080721,-73.548129281984
-13.837314211226,-41.773924317548
-46.378755742295,-137.2399428559
-18.119284342569,-53.201701589031
-29.347793590595,-86.030615723988
-25.306039604245,-74.842918330103
-13.823492054184,-39.822124068958
-14.544808944712,-44.346329541391
-24.000469635038,-70.144964542468
-18.981690101274,-55.990080622068
-27.284388310825,-78.388405799008
-14.420615629137,-41.605994788992
-21.848107983917,-64.151459330294
-10.885869153463,-33.742097878517
-35.461534170793,-104.03965240933
-40.264026063253,-117.44299554709
-3.3517130360351,-9.8593413173207
-22.364223757944,-64.001825772768
-15.313663258965,-46.21556152694
-17.137699761066,-49.642668557762
-38.167821218116,-112.47731299666
-29.55534760283,-86.653497856711
-14.862225178093,-43.950925466723
-18.964325600059,-55.184504067786
-18.759703094636,-55.329098608214
-26.129024318608,-77.914860674868
-16.726144512828,-49.803415071811
-31.231509340617,-92.670977437271
-24.182424610126,-72.200662074997
-31.66966410668,-93.186181858237
-43.112265812026,-128.47364667717
-12.54361816318,-37.526478118585
-23.97524756892,-69.813476127126
-27.009748105495,-79.344057341114
-29.17298693251,-85.889833891208
-42.141011614475,-123.1703645647
-13.861398547805,-42.214094426467
-51.794455656849,-155.08712796064
-17.918759459073,-53.615045882775
-32.797009734683,-95.844413684064
-21.162982280349,-64.277112359082
-12.842350684202,-38.996088153105
-17.441889482439,-51.99331590238
-36.117361118675,-105.31595953877
-23.069087612373,-68.064109746126
-30.309680456003,-90.782524900677
-29.313728116605,-86.515028117969
-29.210428310408,-85.906182573208
-14.177248878649,-42.389953675659
-15.280335709304,-45.728127010932
-36.142951766832,-106.94731622516
-20.472487580588,-60.47476153598
-21.720969204669,-65.593392160689
-15.101337430968,-46.504209219856
-31.202392243222,-91.055333907471
-23.944200444073,-71.680464542216
-42.09847994737,-127.36192516597
-18.418174509748,-53.410584973837
-16.042702008423,-48.597234103573
-17.560308763194,-52.133590460333
-38.029708259693,-112.33507229117
-11.594103090099,-34.360824587123
-36.136092451253,-106.0299048947
-23.142186348633,-68.503248751778
-16.379987591003,-47.50512145357
-18.483137829157,-54.004478464169
-28.017807700627,-83.618769723113
-15.857511008935,-46.848432558059
-12.019410467542,-37.569489475077
-33.690500778911,-99.221014458198
-14.634049529397,-44.397966609205
-10.583596766761,-30.563975159014
-18.769795535109,-54.358191275169
-14.055802238704,-43.198576002378
-17.828334656501,-53.157294471837
-21.076975964593,-61.385752681894
-19.695849640346,-59.272733623011
-35.34681804549,-103.25568517032
-42.87639428333,-126.44964219046
-10.994735639377,-33.975003190738
-28.04247850284,-82.413469607187
-15.60310878305,-46.284966872988
-41.078730236913,-123.0128712242
-42.886059663892,-126.93405951557
-16.472547884126,-49.229003502709
-14.807099859257,-44.055381470739
-22.851010299913,-68.999977768502
-13.380575217664,-40.125641760865
-19.992566549684,-58.337939852581
-9.2640935852398,-28.012166042359
-45.761577363637,-134.57315139624
-15.60895847545,-47.08223665324
-28.01768860767,-83.126170941994
-24.935277289102,-73.847227167527
-18.67837977345,-53.998202639638
-38.091958980446,-111.25719149431
-18.363748327279,-53.770632094277
-15.143028296475,-44.110139659562
-12.443192378941,-36.898834511652
-27.778222227111,-81.057757059012
-29.892159625493,-88.343714842144
-24.105660218765,-72.878598281907
-0.64100159208557,-1.3980467572297
-21.67029334581,-64.468862514687
-22.833747693595,-65.782463550614
-33.508315543851,-99.298150051664
-20.235639532748,-58.561966392566
-15.285822999283,-44.236307594907
-37.160502850651,-111.04002069965
-16.47428867456,-49.760438400525
-21.968277234482,-64.926537154959
-22.109921821088,-66.214788196911
-13.600268049308,-40.185476234223
-11.190574102395,-33.008425101084
-22.017084881897,-64.576539507335
-32.760797277235,-95.97891021032
-23.038037138015,-66.823344244526
-17.927809572317,-52.848470139751
-8.6065834668055,-26.485896561072
-13.117904418242,-39.423839750351
-9.6358333110095,-29.855903435559
-23.441110056613,-69.290438705821
-16.104392600866,-48.641677621222
-15.082432149108,-43.70329023519
-15.953573867047,-49.01126438925
-35.241348192217,-101.7120909993
-15.425214211905,-45.881014589499
-9.3340946820035,-25.785894094168
-39.99643729926,-118.04212963281
-28.75324522433,-85.138779862657
-20.694817592309,-61.863184167348
-32.525217934557,-94.143521092184
-21.428351673502,-63.808685256549
-9.5249984350051,-29.429888193392
-16.517256507087,-49.746343274607
-13.003794506733,-40.554062415196
-15.258032647133,-45.622386978053
-36.07987011744,-106.27457579099
-18.099559240433,-52.058226927656
-35.751026784361,-105.15715903136
-28.988166962394,-85.488210544943
-25.680149582996,-75.329921604382
-24.785872306651,-71.642276098913
-16.867412834668,-49.023765298463
-10.198602352253,-31.372876637281
-13.769298561448,-41.683732471595
-21.755152903242,-62.403417057647
-19.879924442172,-58.992529152927
-42.08888960202,-124.22752251621
-13.981225011833,-41.57691840149
-1.2021407845366,-1.399662746992
-19.92833819405,-58.748317012145
-17.460965391891,-51.728622692587
-40.187859600832,-119.9643985379
-19.327840107153,-56.396157658757
-22.729957052231,-68.979178982267
-7.7372356557942,-23.526854113248
-22.324539798053,-65.237278129276
-46.153593266126,-137.65611136484
-31.536136152942,-93.820569410005
-42.84051496802,-126.99459471596
-22.470295324113,-65.287606040551
-26.599897696851,-78.895088954708
-31.041492301466,-91.940644865956
-15.463064795161,-45.113137436803
-17.19902094486,-51.339435919834
-38.022108798679,-110.76856048227
-20.662927904305,-61.368980742805
-45.209891609948,-135.06522121637
-26.64513297294,-78.16453105629
-23.962132471039,-70.773519737022
-18.288017921287,-52.857017252764
-19.795535793874,-57.460402194136
-27.160882535829,-78.42194529864
-28.918509573129,-85.039025973716
-26.876889835743,-79.035325448852
-45.036453952398,-133.79963440673
-16.162079863452,-48.334955072959
-16.659142698024,-47.704990671582
-10.003390765691,-30.247080045842
-11.805599515633,-35.348350971012
-12.607103647671,-38.02236325913
-48.938514576105,-147.74703304409
-8.3903306691169,-24.92696964738
-19.028600042737,-55.858562030482
-31.265296645206,-92.101548287369
-17.897496031669,-51.739745932508
-16.339127834991,-48.226755779746
-27.462409786023,-80.950749975185
